id,rle_mask
e6f8434e55,2425 2 2526 3 2627 4 2728 5 2829 6 2930 7 3031 7 3132 8 3233 9 3334 9 3435 10 3536 11 3637 12 3738 13 3839 14 3940 15 4041 16 4142 17 4243 18 4344 19 4445 20 4546 21 4647 22 4748 23 4849 24 4950 24 5051 25 5152 26 5253 26 5354 27 5455 27 5556 28 5657 28 5758 29 5859 29 5960 29 6061 29 6162 29 6263 29 6364 29 6465 29 6566 29 6667 29 6768 29 6869 28 6970 28 7071 28 7172 28 7273 27 7374 27 7475 27 7576 27 7677 27 7778 27 7879 27 7980 27 8081 27 8182 26 8283 26 8384 26 8485 26 8586 26 8687 26 8788 26 8889 26 8990 26 9091 26 9192 26 9293 26 9394 26 9495 26 9596 26 9697 27 9798 27 9899 27 10000 27 10101 27
247ecc1a63,6664 3 6763 5 6862 7 6961 9 7061 10 7161 11 7261 12 7360 14 7460 15 7560 16 7660 17 7759 19 7859 20 7959 21 8058 23 8156 26 8254 29 8353 31 8452 33 8552 34 8651 36 8750 38 8849 40 8948 42 9046 45 9145 47 9244 49 9342 52 9438 57 9534 62 9632 65 9732 66 9832 67 9932 68 10032 69 10132 70
42a5fda22e,
ffeb06fdc6,
d9db7ad9d8,95 7 196 7 296 8 397 8 497 9 596 11 695 13 794 15 894 16 993 18 1093 19 1193 20 1293 21 1394 21 1495 21 1597 20 1700 18 1802 17 1904 16 2005 16 2107 15 2208 15 2308 16 2408 17 2509 17 2609 18 2710 18 2810 19 2910 20 3010 21 3111 21 3211 22 3311 23 3412 23 3513 23 3614 23 3714 24 3815 24 3916 24 4016 25 4117 25 4218 25 4319 25 4420 25 4521 25 4622 25 4723 25 4825 24 4926 24 5028 23 5129 23 5230 23 5331 23 5431 24 5532 24 5632 25 5733 25 5834 25 5935 25 6036 25 6139 23 6241 22 6343 21 6445 20 6547 19 6648 19 6750 18 6852 17 6953 17 7054 17 7156 16 7258 15 7361 13 7465 10 7570 6
b9fbc53c1e,1 97 102 97 203 98 304 99 405 100 506 9696
fb9a1efb51,1 6862 6869 90 6970 85 7071 82 7172 74 7273 70 7374 65 7475 62 7576 57 7677 54 7778 43 7879 38 7980 33 8081 29 8182 27 8283 17 8384 5 8485 2
7a4ef2cd6c,
4720794315,
aa82830b4f,75 27 176 27 277 27 378 27 479 27 580 27 681 27 782 27 882 28 983 28 1084 28 1185 28 1285 29 1386 29 1488 28 1589 28 1690 28 1792 27 1894 26 1996 25 2099 23 2201 22 2303 21 2405 20 2506 20 2607 20 2708 20 2809 20 2911 19 3013 18 3115 17 3217 16 3319 15 3421 14 3523 13 3626 11 3728 10 3831 8 3934 6 4038 3 4141 1
90a3f2a030,
88ee6e1988,45 57 145 58 244 60 341 64 438 68 536 71 634 74 732 77 831 79 931 80 1030 82 1130 83 1228 86 1324 91 1422 94 1522 95 1620 8582
4ad823e2d3,
342be6effb,16 86 117 86 219 85 321 84 423 83 525 82 626 82 727 82 828 82 929 82 1031 81 1132 81 1233 81 1334 81 1434 82 1535 82 1636 82 1737 82 1838 82 1940 81 2041 81 2143 80 2244 80 2346 79 2447 79 2549 78 2650 78 2751 78 2853 77 2954 77 3056 76 3157 76 3258 76 3359 76 3460 76 3562 75 3663 75 3764 75 3865 75 3967 74 4069 73 4171 72 4273 71 4375 70 4477 69 4579 68 4682 66 4784 65 4886 64 4988 63 5089 63 5191 62 5293 61 5394 61 5495 61 5596 61 5696 62 5797 62 5898 62 5999 62 6100 62 6201 62 6303 61 6404 61 6506 60 6608 59 6710 58 6811 58 6913 57 7014 57 7115 57 7216 57 7318 56 7420 55 7522 54 7624 53 7727 51 7829 47 7933 39 8037 30 8141 23 8248 7
46a88e46a1,
5534b178f4,1 3730 3738 89 3839 85 3940 83 4041 81 4142 80 4243 78 4344 75 4445 27 4485 31 4546 21 4589 22 4647 17 4695 10 4748 14 4849 13 4950 11 5051 9 5152 6 5253 4
daa59da19e,
eb8d9a0d4a,40 62 143 60 247 57 351 54 455 51 560 47 664 44 769 40 872 38 978 33 1083 29 1189 24
d3d7b32db0,3738 1 3839 6 3940 9 4041 12 4142 17 4243 22 4344 27 4445 31 4546 33 4647 35 4748 36 4849 37 4950 38 5051 39 5152 39 5253 39 5354 38 5455 36 5556 33 5657 32 5758 31 5859 31 5960 31 6061 31 6162 32 6263 32 6364 33 6465 33 6566 33 6667 33 6768 32 6869 32 6970 31 7071 31 7172 31 7273 31 7374 32 7475 32 7576 33 7677 34 7778 34 7879 34 7980 34 8081 34 8182 34 8283 33 8384 33 8485 33 8586 33 8687 33 8788 34 8889 35 8990 35 9091 36 9192 36 9293 36 9394 35 9495 35 9596 34 9697 34 9798 33 9899 33 10000 32 10101 31
516ae893fc,99 3 201 2 302 2 403 2 504 2 605 2 705 3 806 3 906 4 1007 4 1108 4 1208 5 1309 5 1409 6 1509 7 1609 8 1709 9 1810 9 1910 10 2010 11 2111 11 2212 11 2313 11 2415 10 2516 10 2618 9 2719 9 2819 10 2920 10 3021 10 3122 10 3223 10 3325 9 3427 8 3529 7 3633 4
1df8d91491,
d054be6e3d,
9f6abef1a7,44 58 145 58 246 58 347 58 448 58 549 58 650 58 751 58 851 59 952 59 1054 58 1155 58 1256 58 1357 58 1458 58 1558 59 1659 59 1760 59 1861 59 1962 59 2063 59 2165 58 2266 58 2368 57 2469 57 2571 56 2673 55 2774 55 2876 54 2978 53 3080 52 3182 51 3285 49 3388 47 3492 44 3595 42 3699 39 3805 34 3922 18 4027 14 4133 9 4236 7 4339 5 10039 3 10133 14
5e3ac6f983,25 77 126 77 227 77 328 77 429 77 530 77 631 77 732 77 833 77 933 78 1034 78 1135 78 1236 78 1337 78 1438 78 1539 78 1640 78 1742 77 1843 77 1944 77 2045 77 2146 77 2248 76 2349 76 2451 75 2552 75 2653 75 2754 75 2855 75 2955 76 3055 77 3156 77 3258 76 3360 75 3462 74 3563 74 3664 74 3765 74 3867 73 3968 73 4069 73 4171 72 4272 72 4373 72 4474 72 4574 73 4676 72 4777 72 4879 71 4981 70 5082 70 5183 70 5284 70 5385 70 5487 69 5589 68 5691 67 5792 67 5893 67 5994 67 6095 67 6196 67 6297 67 6398 67 6499 67 6600 67 6701 67 6803 66 6906 64 7008 63 7110 62 7212 61 7313 61 7413 62 7514 62 7614 63 7714 64 7814 65 7915 65 8017 64 8118 64 8220 63 8322 62 8424 61 8525 61 8626 61 8728 60 8829 60 8930 60 9031 60 9132 60 9233 60 9334 60 9435 60 9536 60 9637 60 9738 60 9839 60 9940 60 10040 61 10141 61
60bb53f935,
a3f8992e72,1 6161 6163 100 6266 98 6367 98 6470 96 6574 49 6648 19 6679 29 6751 17 6787 14 6854 15 6958 12 7061 10 7166 6
7fa12eba13,1 56 102 57 203 57 304 58 405 59 506 60 607 60 708 61 809 61 910 62 1011 63 1112 63 1213 64 1314 65 1415 65 1516 66 1617 67 1718 68 1819 68 1920 69 2021 70 2122 70 2223 71 2324 72 2425 73 2526 74 2627 75 2728 77 2829 78 2930 80 3031 82 3132 87 3233 91 3334 94 3435 96 3536 98 3637 777 4429 82 4538 71 4641 65 4744 57 4849 47 4950 41 5051 34 5152 27 5253 21 5354 17 5455 15 5556 13 5657 11 5758 9 5859 7 5960 4 6061 2
e0bec01df6,
0f1831de13,
1226755483,1 57 102 69 203 80 304 86 405 9797
b223958781,51 51 151 52 252 52 352 53 452 54 553 54 653 55 754 55 855 55 956 55 1057 55 1158 55 1259 55 1360 55 1460 56 1561 56 1661 57 1761 58 1862 58 1962 59 2063 59 2164 59 2265 59 2366 59 2468 58 2571 56 2673 55 2775 54 2878 52 2980 51 3082 50 3184 49 3286 48 3388 47 3489 47 3590 47 3691 47 3791 48 3891 49 3992 49 4093 49 4194 49 4295 49 4395 50 4494 52 4594 53 4694 54 4794 55 4895 55 4996 55 5098 54 5200 53 5302 52 5403 52 5505 51 5606 51 5707 51 5807 52 5908 52 6009 52 6110 52 6210 53 6311 53 6412 53 6512 54 6613 54 6713 55 6814 55 6915 55 7016 55 7116 56 7216 57 7316 58 7416 59 7516 60 7616 61 7716 62 7816 63 7916 64 8017 64 8117 65 8218 65 8318 66 8419 66 8519 67 8620 67 8719 69 8819 70 8919 71 9020 71 9121 71 9222 71 9324 70 9425 70 9527 69 9628 69 9729 69 9829 70 9930 70 10031 70 10132 70
7cb8401bb1,1615 2 1712 6 1809 10 1908 12 2007 14 2105 17 2204 19 2304 20 2404 21 2504 22 2605 22 2705 23 2806 23 2907 23 3007 24 3108 24 3209 24 3310 24 3411 24 3512 24 3613 24 3714 24 3814 25 3915 25 4016 25 4116 26 4217 26 4317 27 4418 27 4519 27 4619 28 4720 28 4820 29 4921 29 5022 29 5122 30 5223 30 5324 30 5425 30 5526 30 5627 30 5728 30 5829 30 5930 30 6031 30 6131 31 6232 31 6333 31 6433 32 6534 32 6635 32 6735 33 6836 33 6937 33 7037 34 7138 34 7239 34 7340 34 7441 34 7542 34 7642 35 7743 35 7844 35 7945 35 8046 35 8147 35 8248 35 8348 36 8449 36 8550 36 8651 36 8752 36 8853 36 8954 36 9055 36 9156 36 9257 36 9358 36 9459 36 9561 35 9662 35 9763 35 9865 34 9966 34 10067 34 10168 34
fbf7b17153,
e1f349d34d,1 2941 2955 85 3058 2 3064 67 3132 8 3167 63 3233 6 3269 60 3372 57 3475 3 3481 48 3584 46 3686 45 3787 45 3889 44 3990 44 4091 45 4193 44 4295 43 4397 42 4498 42 4599 41 4700 41 4801 41 4902 40 5003 40 5105 8 5119 24 5206 6 5221 23 5307 5 5322 23 5409 3 5422 23 5522 24 5622 24 5722 25 5821 28 5916 34 6016 35 6116 36 6216 37 6316 39 6416 41 6516 43 6616 44 6716 46 6816 48 6915 50 7015 51 7115 52 7215 53 7315 54 7415 55 7514 58 7613 60 7712 62 7811 65 7910 67 8008 70 8108 72 8207 74 8305 77 8403 81 8501 84 8597 89 8695 93 8793 96 8892 98 8991 1211
1dde15c583,
f6011fc398,
9d1516b5b9,
c9049a4fa8,
93f3cf7644,
06050de815,
04d3cd2444,19 83 118 85 217 87 317 88 418 88 518 89 619 89 719 90 820 90 920 91 1021 91 1122 91 1223 91 1324 91 1425 91 1527 90 1628 90 1729 90 1830 90 1931 90 2032 90 2133 90 2234 90 2335 90 2436 90 2537 90 2638 90 2739 90 2840 90 2942 89 3043 89 3144 89 3245 89 3346 89 3447 89 3547 90 3649 89 3750 89 3851 89 3953 88 4053 89 4154 89 4254 90 4355 90 4455 91 4556 91 4656 92 4757 92 4858 92 4959 92 5059 93 5160 93 5260 94 5361 94 5462 94 5563 94 5663 95 5764 95 5865 95 5965 96 6065 97 6166 97 6266 98 6367 98 6468 98 6569 98 6669 99 6769 3433
2a5db8e4f7,7272 1 7372 2 7473 2 7573 3 7673 4 7773 5 7873 6 7973 7 8072 9 8172 10 8271 12 8371 13 8471 14 8572 14 8672 15 8771 17 8871 18 8971 19 9071 20 9171 21 9271 22 9371 23 9471 24 9571 25 9671 26 9770 28 9869 30 9968 32 10067 34 10167 35
c50d5ef081,
62f191ada1,1096 14 1193 20 1291 23 1388 27 1486 30 1582 35 1634 5 1667 3 1678 40 1720 3637 5364 91 5467 89 5569 88 5672 86 5776 83 5879 81 5981 80 6084 78 6188 75 6291 73 6394 71 6496 70 6597 70 6699 69 6800 69 6901 69 7001 70 7101 71 7202 71 7302 72 7403 72 7504 72 7606 71 7708 70 7811 68 7913 67 8015 66 8118 64 8221 62 8325 59 8428 57 8531 55 8634 53 8737 51 8840 49 8944 46 9047 44 9150 42 9254 39 9358 36 9466 29 9573 8
0adb8d3c2c,1 3636 3640 98 3743 96 3845 95 3947 94 4050 92 4152 91 4254 90 4355 90 4457 89 4558 89 4659 89 4760 89 4862 88 4964 87 5066 86 5168 85 5269 85 5370 85 5471 85 5572 85 5674 84 5775 84 5877 83 5978 83 6079 83 6180 83 6281 83 6382 83 6483 83 6584 83 6686 82 6788 81 6889 81 6991 80 7093 79 7194 79 7296 78 7397 78 7498 78 7599 78 7700 78 7802 77 7903 77 8004 77 8105 77 8206 77 8307 77 8408 77 8509 77 8610 77 8711 77 8812 77 8913 77 9014 77 9115 77 9216 77 9317 77 9417 78 9518 78 9619 78 9721 77 9822 77 9922 78 10023 78 10124 78
f2597ddd76,1 706 708 98 809 96 910 94 1011 92 1112 90 1213 88 1314 85 1415 83 1516 80 1617 78 1718 75 1819 73 1920 71 2021 69 2122 67 2223 66 2324 65 2425 65 2526 64 2627 64 2728 64 2829 64 2930 64 3031 63 3132 63 3233 63 3334 63 3435 63 3536 63 3637 63 3738 62 3839 62 3940 63 4041 63 4142 63 4243 64 4344 64 4445 65 4546 66 4647 68 4748 71 4849 73 4950 75 5051 78 5152 81 5253 82 5354 84 5455 86 5556 88 5657 90 5758 92 5859 94 5960 96 6061 98 6162 100 6263 2757 9029 87 9133 58 9192 19 9237 42 9293 16 9340 19 9394 8 9444 8 9495 5 9596 1
e59526d6bf,
875e1a2d73,3433 2 3532 4 3631 6 3730 8 3829 10 3929 11 4028 13 4127 15 4226 17 4326 18 4425 20 4524 22 4622 25 4721 27 4820 29 4919 31 5019 32 5119 33 5220 33 5320 34 5420 35 5520 36 5620 37 5719 39 5819 40 5919 41 6018 43 6118 44 6217 46 6316 48 6416 49 6515 51 6614 53 6713 55 6812 57 6911 59 7010 61 7110 62 7210 63 7310 64 7410 65 7510 66 7610 67 7709 69 7809 70 7908 72 8007 74 8106 76 8206 77 8306 78 8406 79 8506 80 8606 81 8706 82 8806 83 8907 83 9007 84 9107 85 9208 85 9309 85 9410 85 9511 85 9611 86 9712 86 9813 86 9914 86 10015 86 10116 86
ffc6f7ddbf,
008315cbd8,
6d25e0f3a7,
f756a811de,
3b5368ede9,
663c095075,57 45 157 46 257 47 356 49 456 50 555 52 655 53 754 55 854 56 955 56 1055 57 1155 58 1255 59 1355 60 1455 61 1555 62 1655 63 1755 64 1855 65 1955 66 2055 67 2155 68 2255 69 2355 70 2456 70 2556 71 2657 71 2757 72 2858 72 2958 73 3059 73 3159 74 3260 74 3361 74 3462 74 3563 74 3663 75 3764 75 3865 75 3965 76 4066 76 4166 77 4267 77 4367 78 4467 79 4567 80 4667 81 4767 82 4867 83 4967 84 5067 85 5167 85 5267 85 5367 84 5468 83 5568 83 5668 83 5769 82 5869 82 5969 81 6070 80 6170 80 6270 79 6370 78 6470 77 6570 76 6669 77 6769 77 6869 77 6970 76 7071 75 7172 74 7273 73 7374 72 7475 71 7576 70 7677 69 7778 69 7879 68 7980 67 8081 66 8182 65 8283 64 8384 63 8485 62 8586 61 8687 61 8788 60 8889 59 8990 58 9091 58 9192 57 9293 57 9394 56 9495 56 9596 56 9697 55 9798 55 9899 54 10000 54 10101 54
151c5884d6,
71033f6fbd,4849 4 4950 6 5051 7 5152 8 5253 10 5354 12 5455 15 5556 19 5657 23 5758 24 5859 26 5960 28 6061 29 6162 31 6263 32 6364 33 6465 33 6566 33 6667 33 6768 33 6869 32 6970 30 7071 29 7172 28 7273 27 7374 26 7475 25 7576 25 7677 24 7778 23 7879 21 7980 19 8081 17 8182 16 8283 15 8384 13 8485 10 8586 8 8687 6 8788 4 8889 2
c7937f3713,
0c0610be6a,5555 1 5656 1 5757 1 5858 1 5959 1 6060 1 9595 1 9695 2 9795 3 9895 4 9994 6 10094 7 10195 7
3a272cabc2,1 66 102 66 203 66 304 67 405 67 506 68 607 69 708 69 809 70 910 71 1011 72 1112 73 1213 73 1314 74 1415 75 1516 75 1617 76 1718 77 1819 78 1920 79 2021 80 2122 80 2223 81 2324 81 2425 82 2526 83 2627 83 2728 84 2829 85 2930 85 3031 86 3132 87 3233 87 3334 88 3435 89 3536 89 3637 90 3738 90 3839 91 3940 91 4041 92 4142 93 4243 94 4344 94 4445 95 4546 96 4647 96 4748 97 4849 97 4950 98 5051 100 5152 5050
0f9ef8df38,
85c8d7f76c,
082cb33f51,
90dfe4f673,
7370b31cd0,
2a3b0dba1c,3837 2 3935 5 4034 7 4132 10 4230 13 4329 15 4427 18 4526 20 4625 22 4724 24 4823 26 4923 27 5022 29 5121 31 5221 32 5320 34 5419 36 5518 38 5617 40 5716 42 5815 44 5913 47 6012 49 6112 50 6212 51 6311 53 6411 54 6511 55 6610 57 6708 60 6806 63 6905 65 7005 66 7104 68 7204 69 7304 70 7404 71 7504 72 7604 73 7704 74 7804 75 7903 77 8003 78 8102 80 8201 82 8301 83 8400 85 8500 86 8599 88 8698 90 8798 91 8897 93 8996 95 9096 96 9195 98 9295 907
52110da0ac,8637 7 8734 13 8833 16 8880 9 8933 19 8973 17 9032 59 9132 60 9232 61 9333 61 9433 62 9534 62 9635 62 9736 62 9837 62 9938 62 10039 62 10140 62
c4902fb3f1,1 45 102 45 203 45 304 45 405 44 506 44 607 44 708 44 809 43 910 43 1011 43 1112 43 1213 43 1314 43 1415 43 1516 43 1617 43 1718 43 1819 43 1920 42 2021 42 2122 42 2223 42 2324 41 2425 41 2526 41 2627 41 2728 41 2829 41 2930 41 3031 42 3132 42 3233 42 3334 42 3435 42 3536 42 3637 42 3738 42 3839 42 3940 42 4041 42 4142 42 4243 42 4344 43 4445 43 4546 43 4647 44 4748 45 4849 45 4950 45 5051 46 5152 46 5253 47 5354 47 5455 47 5556 48 5657 48 5758 48 5859 49 5960 49 6061 49 6162 49 6263 50 6364 50 6465 50 6566 51 6667 52 6768 52 6869 52 6970 53 7071 53 7172 52 7273 52 7374 52 7475 51 7576 51 7677 50 7778 49 7879 49 7980 47 8081 46 8182 44 8283 43 8384 41 8485 39 8586 37 8687 34 8788 33 8889 31 8990 29 9091 28 9192 26 9293 26 9394 25 9495 24 9596 23 9697 23 9798 22 9899 21 10000 21 10101 20
6567f59d54,5353 1 5453 2 5554 2 5654 3 5755 3 5856 3 5956 4 6057 4 6157 5 6258 5 6358 6 6458 7 6559 7 6659 8 6760 8 6860 9 6961 9 7061 10 7162 10 7263 10 7364 10 7465 10 7566 10 7667 10 7768 10 7869 10 7970 10 8071 10 8172 10 8273 10 8373 11 8474 11 8574 12 8675 12 8775 13 8876 13 8977 13 9078 13 9179 13 9280 13 9381 13 9482 13 9584 12 9685 12 9786 12 9887 12 9989 11 10090 11 10191 11
ed93c39d1c,
ad7d11a9ce,
ce6e39406d,74 28 173 30 270 34 366 39 463 43 559 48 656 52 749 60 847 63 944 67 1042 70 1138 75 1235 79 1332 83 1430 86 1526 91 1624 4437 6064 7 6080 82 6188 75 6293 71 6411 54 6521 45 6636 31 6758 10
b6a6479b03,
19d0384e1f,1 1818 1822 98 1925 96 2027 95 2129 94 2232 92 2334 91 2436 90 2538 89 2640 88 2742 87 2844 86 2946 85 3048 84 3150 83 3252 82 3354 81 3456 80 3557 80 3659 79 3761 78 3863 77 3964 77 4066 76 4168 75 4270 74 4372 73 4474 72 4576 71 4679 69 4781 68 4883 67 4986 65 5088 64 5191 62 5293 61 5395 60 5496 60 5598 59 5699 59 5801 58 5902 58 6003 58 6105 57 6206 57 6308 56 6409 56 6510 56 6612 55 6713 55 6814 55 6916 54 7017 54 7119 53 7220 53 7322 52 7423 52 7525 51 7627 50 7728 50 7830 49 7931 49 8032 49 8133 49 8234 49 8335 49 8436 49 8537 49 8638 49 8739 49 8840 49 8942 48 9043 48 9144 48 9245 48 9347 47 9448 47 9550 46 9652 45 9755 43 9857 42 9959 41 10061 40 10162 40
34c0247f34,1 8888 8892 98 9000 91 9104 88 9209 84 9312 82 9416 79 9521 75 9624 73 9727 71 9833 66 9940 60 10044 57 10147 55
e9531eada5,15 87 116 87 218 86 319 86 422 84 529 78 631 77 733 76 836 74 939 72 1040 72 1142 71 1245 69 1348 67 1450 66 1552 65 1653 65 1754 65 1855 65 1957 64 2059 63 2161 62 2263 61 2365 60 2466 60 2566 61 2667 61 2767 62 2868 62 2968 63 3069 63 3169 64 3270 64 3371 64 3472 64 3574 63 3675 63 3776 63 3877 63 3978 63 4078 64 4178 65 4279 65 4379 66 4479 67 4579 68 4678 70 4778 71 4878 72 4978 73 5078 74 5178 75 5279 75 5380 75 5481 75 5582 75 5684 74 5784 75 5885 75 5985 76 6085 77 6185 78 6285 79 6385 80 6484 82 6584 83 6683 85 6783 86 6882 88 6982 89 7082 90 7181 92 7281 93 7380 95 7480 96 7578 2624
e32a58e85d,76 26 177 26 277 27 378 27 479 27 579 28 680 28 780 29 881 29 982 29 1082 30 1183 30 1284 30 1384 31 1485 31 1586 31 1687 31 1788 31 1888 32 1989 32 2090 32 2190 33 2291 33 2390 35 2490 36 2589 38 2688 40 2787 42 2887 43 2986 45 3086 46 3186 47 3286 48 3386 49 3487 49 3587 50 3687 51 3787 52 3887 53 3987 54 4088 54 4188 55 4288 56 4389 56 4489 57 4590 57 4690 58 4790 59 4890 60 4990 61 5090 62 5190 63 5289 65 5388 67 5488 68 5587 70 5686 72 5786 73 5886 74 5985 76 6085 77 6184 79 6284 80 6383 82 6483 83 6582 85 6681 87 6781 88 6880 90 6979 92 7078 94 7178 95 7277 97 7376 2826
badc0a6c23,
81545f724c,1 10 102 11 203 12 304 13 405 13 506 14 607 14 708 14 809 14 910 13 1011 13 1112 12 1213 12 1314 12 1415 12 1516 13 1617 14 1718 15 1819 17 1920 18 2021 20 2122 21 2223 23 2324 24 2425 25 2526 26 2627 27 2728 28 2829 28 2930 27 3031 27 3132 27 3233 26 3334 26 3435 27 3536 28 3637 29 3738 30 3839 32 3940 35 4041 37 4142 39 4243 40 4344 40 4445 41 4546 41 4647 41 4748 42 4849 43 4950 44 5051 45 5152 45 5253 46 5354 45 5455 45 5556 43 5657 41 5758 38 5859 36 5960 36 6061 36 6162 37 6263 38 6364 39 6465 40 6566 41 6667 41 6768 42 6869 43 6970 44 7071 44 7172 45 7273 45 7374 45 7475 45 7576 45 7677 45 7778 46 7879 46 7980 46 8081 46 8182 46 8283 47 8384 48 8485 49 8586 50 8687 51 8788 52 8889 53 8990 55 9091 56 9192 57 9293 57 9394 57 9495 58 9596 58 9697 58 9798 59 9899 59 10000 60 10101 60
fc1b10ee80,
ad34bc33ed,8786 2 8883 6 8980 10 9078 13 9177 15 9277 16 9377 17 9478 17 9578 18 9678 19 9779 19 9879 20 9978 22 10077 24 10177 25
ddd80e9d54,40 62 141 62 242 62 343 62 444 62 546 61 647 61 748 61 849 61 950 61 1051 61 1152 61 1253 61 1353 62 1454 62 1555 62 1655 63 1756 63 1857 63 1958 63 2059 63 2159 64 2260 64 2360 65 2461 65 2562 65 2663 65 2764 65 2865 65 2966 65 3066 66 3167 66 3269 65 3370 65 3470 66 3570 67 3670 68 3770 69 3870 70 3970 71 4071 71 4173 70 4274 70 4375 70 4475 71 4576 71 4676 72 4777 72 4878 72 4979 72 5081 71 5182 71 5283 71 5384 71 5485 71 5586 71 5688 70 5789 70 5890 70 5992 69 6093 69 6195 68 6297 67 6398 67 6500 66 6601 66 6703 65 6805 64 6907 63 7009 62 7111 61 7214 59 7318 56 7423 52 7526 50 7630 47 7734 44 7843 36 7949 31 8061 17 8165 11 8270 5
c0cf5a03ea,1 3939 3941 100 4043 99 4145 98 4247 97 4349 96 4452 94 4554 93 4656 92 4758 91 4861 89 4963 88 5065 87 5166 87 5267 87 5368 87 5469 87 5571 86 5672 86 5773 86 5875 85 5976 85 6078 84 6180 83 6282 82 6383 82 6484 82 6585 82 6686 82 6787 82 6888 82 6989 82 7090 82 7190 83 7291 83 7391 84 7491 85 7591 86 7690 88 7790 89 7890 90 7991 90 8092 90 8193 90 8294 90 8394 91 8494 92 8594 93 8694 94 8795 94 8895 95 8996 95 9096 96 9197 96 9297 97 9398 97 9498 98 9598 99 9698 201 9900 100 10002 99 10104 98
81ede1ca77,
c543bb359b,65 37 166 37 267 37 369 36 470 36 571 36 673 35 774 35 876 34 977 34 1079 33 1180 33 1282 32 1383 32 1485 31 1586 31 1687 31 1789 30 1891 29 1993 28 2095 27 2197 26 2300 24 2402 23 2504 22 2606 21 2707 21 2809 20 2910 20 3011 20 3113 19 3214 19 3316 18 3417 18 3519 17 3620 17 3722 16 3823 16 3925 15 4026 15 4128 14 4230 13 4332 12 4434 11 4536 10 4638 9 4742 6
059f99344f,
bf44061c39,1 10 102 11 203 11 304 11 405 11 506 11 607 11 708 11 809 11 910 11 1011 11 1112 11 1213 11 1314 11 1415 11 1516 11 1617 11 1718 12 1819 12 1920 12 2021 12 2122 12 2223 13 2324 13 2425 13 2526 13 2627 13 2728 13 2829 13 2930 14 3031 14 3132 14 3233 14 3334 14 3435 14 3536 14 3637 14 3738 14 3839 14 3940 14 4041 14 4142 14 4243 14 4344 14 4445 14 4546 13 4647 13 4748 13 4849 13 4950 12 5051 12 5152 11 5253 10 5354 10 5455 9 5556 8 5657 7 5758 7 5859 6 5960 5 6061 5 6162 4 6263 4 6364 3 6465 2 6566 2 6667 1
115485e965,5758 1 5859 3 5960 4 6061 5 6162 6 6263 6 6364 6 6465 7 6566 7 6667 7 6768 8 6869 8 6970 9 7071 9 7172 10 7273 11 7374 12 7475 13 7576 14 7677 15 7778 16 7879 17 7980 17 8081 18 8182 19 8283 20 8384 20 8485 21 8586 21 8687 21 8788 22 8889 22 8990 23 9091 23 9192 24 9293 24 9394 25 9495 25 9596 26 9697 26 9798 27 9899 27 10000 28 10101 28
b54c2fdf03,1 3838 3845 95 3952 89 4057 85 4162 81 4268 76 4374 71 4477 69 4580 67 4683 65 4787 62 4890 60 4993 58 5100 52 5204 49 5308 46 5410 45 5511 45 5613 44 5715 43 5817 42 5919 41 6020 41 6121 41 6222 41 6323 41 6425 40 6526 40 6627 40 6729 39 6832 37 6936 34 7039 32 7142 30 7245 28 7349 25 7453 22 7556 20 7659 18 7761 17 7863 16 7964 16 8065 16 8166 16 8267 16 8368 16 8469 16 8571 15 8673 14 8777 11 8880 9 8984 6 9088 3
a8d437f870,
80f930d541,
226b8347aa,
e15d1d1c7d,
5fd8556f1b,1 3 102 3 203 4 304 4 405 4 506 4 607 5 708 5 809 5 910 5 1011 5 1112 5 1213 5 1314 5 1415 5 1516 4 2122 1 2223 2 2324 3 2425 4 2526 5 2627 5 2728 5 2829 5 2930 5 3031 5 3132 4 3233 4 3334 4 3435 4 3536 5 3637 5 3738 5 3839 4 3940 4 4041 4 4142 4 4243 4 4344 4 4445 4 4546 3 4647 3 4748 2 4849 2 4950 1 7374 1 7475 1 7576 2 7677 3 7778 3 7879 3 7980 4 8081 4 8182 4 8283 5 8384 5 8485 5 8586 4 8687 4 8788 4 8889 4 8990 4 9091 5 9192 5 9293 6 9394 8 9495 9 9596 10 9697 10 9798 10 9899 10 10000 9 10101 7
b0eb953a1d,
d7e72cfc7e,
134502bf0d,1 72 102 73 203 73 304 74 405 74 506 74 607 73 708 71 809 70 910 68 1011 66 1112 63 1213 61 1314 58 1415 57 1516 55 1617 54 1718 54 1819 53 1920 53 2021 52 2122 51 2223 50 2324 48 2425 47 2526 45 2627 42 2728 38 2829 34 2930 21 3031 15 3132 12 3233 10 3334 9 3435 8 3536 8 3637 7 3738 7 3839 7 3940 7 4041 6 4142 6 4243 5 4344 5 4445 5 4546 4 4647 4 4748 4 4849 4 4950 4 5051 4 5152 4 5253 4 5354 4 5455 3 5556 3 5657 2 5758 1
c6cebf6829,
fdda40625e,
9608c60728,6667 5 6768 8 6869 8 6970 9 7071 9 7172 9 7273 10 7374 10 7475 10 7576 11 7677 11 7778 11 7879 12 7980 13 8081 14 8182 16 8283 19 8384 25 8485 34 8586 40 8687 49 8788 60 8889 75 8990 83 9091 86 9192 88 9293 90 9391 94 9489 713
df7daf15b5,
